Customer,state,response,coverage,education,effective_to_date,employment_status,gender,location_code,marital_status,policy_type,sales_channel,vehicle_class
JQ74890,Nevada,No,Extended,Bachelor,1/19/11,Unemployed,M,Suburban,Single,Corporate Auto,Branch,Four-Door Car
FP93662,California,No,Extended,Master,2/6/11,Employed,F,Suburban,Married,Corporate Auto,Branch,Two-Door Car
PF40592,Washington,No,Basic,College,1/8/11,Medical Leave,F,Rural,Married,Personal Auto,Web,Two-Door Car
EW82164,California,No,Basic,Bachelor,2/3/11,Employed,F,Suburban,Married,Personal Auto,Agent,SUV
KV99550,California,No,Basic,High School or Below,2/14/11,Unemployed,M,Suburban,Married,Personal Auto,Agent,Four-Door Car
CA96230,California,No,Basic,Doctor,2/10/11,Employed,M,Rural,Married,Personal Auto,Branch,SUV
QN17712,Oregon,No,Basic,College,1/11/11,Unemployed,F,Urban,Divorced,Personal Auto,Web,SUV
KM79894,Arizona,No,Extended,Master,1/21/11,Employed,M,Suburban,Married,Corporate Auto,Agent,Four-Door Car
YC54142,Washington,No,Extended,High School or Below,1/26/11,Unemployed,M,Suburban,Single,Personal Auto,Branch,Luxury Car
DZ45471,Nevada,Yes,Basic,College,2/3/11,Employed,M,Urban,Married,Personal Auto,Web,Four-Door Car
DE18949,Oregon,No,Basic,College,1/16/11,Employed,F,Rural,Married,Corporate Auto,Call Center,Two-Door Car
BN74268,Arizona,No,Extended,College,1/4/11,Employed,F,Suburban,Married,Personal Auto,Branch,Four-Door Car
QJ93301,Nevada,No,Premium,Master,1/11/11,Employed,M,Urban,Married,Personal Auto,Agent,Two-Door Car
OO92815,Arizona,No,Extended,High School or Below,2/4/11,Employed,F,Suburban,Married,Personal Auto,Agent,Four-Door Car
HV50891,Nevada,Yes,Extended,Doctor,2/1/11,Employed,M,Suburban,Married,Personal Auto,Branch,Two-Door Car
RK59543,California,Yes,Basic,High School or Below,2/5/11,Employed,F,Suburban,Single,Personal Auto,Call Center,Four-Door Car
IH54239,California,No,Basic,Master,2/1/11,Employed,M,Rural,Married,Personal Auto,Branch,Four-Door Car
GB14456,Nevada,No,Extended,High School or Below,2/13/11,Unemployed,M,Suburban,Single,Personal Auto,Branch,SUV
RC95515,Arizona,No,Basic,College,1/16/11,Medical Leave,M,Urban,Divorced,Personal Auto,Branch,Four-Door Car
TI61458,California,Yes,Extended,Bachelor,1/20/11,Employed,F,Urban,Divorced,Personal Auto,Web,Four-Door Car
RB49468,Oregon,No,Basic,Bachelor,1/20/11,Unemployed,F,Suburban,Single,Personal Auto,Branch,Four-Door Car
SJ18454,Oregon,No,Basic,High School or Below,1/19/11,Unemployed,M,Suburban,Single,Personal Auto,Call Center,Sports Car
KC19420,California,No,Extended,College,1/11/11,Disabled,F,Suburban,Married,Personal Auto,Agent,SUV
TP12241,California,No,Basic,College,2/7/11,Medical Leave,F,Urban,Married,Personal Auto,Branch,Two-Door Car
BD89564,Nevada,Yes,Premium,College,1/19/11,Employed,M,Suburban,Single,Personal Auto,Branch,Sports Car
SG20925,Washington,No,Basic,Master,1/23/11,Employed,F,Rural,Married,Personal Auto,Call Center,Four-Door Car
CJ97736,Oregon,No,Basic,College,2/16/11,Employed,F,Suburban,Married,Personal Auto,Web,Four-Door Car
SK79760,Washington,No,Extended,Bachelor,1/2/11,Medical Leave,M,Suburban,Divorced,Corporate Auto,Branch,SUV
YB70005,Oregon,No,Extended,College,1/2/11,Employed,M,Rural,Married,Special Auto,Branch,SUV
QI40455,Oregon,No,Basic,Doctor,2/27/11,Unemployed,F,Urban,Married,Personal Auto,Branch,SUV
YL72747,California,No,Basic,High School or Below,1/25/11,Unemployed,M,Suburban,Divorced,Personal Auto,Branch,Four-Door Car
FL18392,California,No,Basic,Bachelor,2/28/11,Employed,F,Urban,Married,Personal Auto,Branch,Two-Door Car
AL21967,Oregon,No,Extended,Master,1/5/11,Employed,M,Rural,Married,Corporate Auto,Call Center,Four-Door Car
KC67431,California,No,Extended,College,1/18/11,Employed,F,Rural,Married,Personal Auto,Branch,Sports Car
EG40823,Oregon,No,Basic,Bachelor,1/20/11,Unemployed,F,Suburban,Married,Personal Auto,Agent,SUV
QO89177,California,No,Premium,College,2/3/11,Employed,M,Suburban,Divorced,Personal Auto,Agent,Four-Door Car
AV72430,Oregon,No,Premium,Master,2/8/11,Employed,M,Suburban,Married,Personal Auto,Branch,Four-Door Car
AT36002,Washington,No,Basic,College,2/4/11,Unemployed,F,Suburban,Single,Personal Auto,Agent,Luxury SUV
WI29961,Nevada,No,Basic,High School or Below,2/3/11,Employed,M,Suburban,Married,Personal Auto,Branch,Two-Door Car
ZR11692,California,No,Basic,Bachelor,1/29/11,Employed,M,Urban,Married,Corporate Auto,Call Center,Four-Door Car
No36572,Oregon,No,Premium,High School or Below,2/16/11,Employed,M,Suburban,Married,Personal Auto,Call Center,Four-Door Car
YZ56105,California,No,Extended,High School or Below,1/11/11,Unemployed,F,Suburban,Single,Personal Auto,Branch,Two-Door Car
MN62189,California,No,Basic,High School or Below,1/19/11,Medical Leave,F,Suburban,Divorced,Personal Auto,Agent,SUV
MQ32284,California,No,Basic,College,1/23/11,Employed,F,Suburban,Married,Personal Auto,Agent,SUV
NS38229,Nevada,No,Basic,College,2/21/11,Employed,F,Rural,Married,Personal Auto,Agent,Four-Door Car
IB41597,California,No,Extended,College,2/12/11,Employed,F,Urban,Married,Personal Auto,Agent,Four-Door Car
IP68868,Oregon,No,Premium,High School or Below,1/18/11,Unemployed,M,Suburban,Single,Personal Auto,Branch,Two-Door Car
EL70257,California,No,Basic,High School or Below,1/1/11,Employed,F,Suburban,Divorced,Personal Auto,Agent,Four-Door Car
NB27041,Arizona,Yes,Premium,High School or Below,1/21/11,Employed,F,Suburban,Married,Corporate Auto,Web,Four-Door Car
BM28359,Oregon,No,Basic,High School or Below,1/29/11,Employed,M,Urban,Single,Personal Auto,Agent,Four-Door Car
VB77950,California,No,Extended,High School or Below,1/7/11,Medical Leave,F,Suburban,Married,Personal Auto,Agent,Four-Door Car
PE47967,Oregon,No,Basic,College,1/15/11,Employed,F,Rural,Divorced,Personal Auto,Branch,Luxury SUV
QR47308,Nevada,No,Basic,College,1/15/11,Employed,F,Urban,Married,Personal Auto,Web,Four-Door Car
YU49449,California,No,Basic,Bachelor,2/7/11,Employed,M,Suburban,Married,Personal Auto,Agent,Four-Door Car
KN25124,Oregon,No,Basic,Master,1/9/11,Employed,F,Urban,Married,Personal Auto,Branch,Two-Door Car
HI51182,Oregon,No,Premium,College,1/3/11,Employed,F,Suburban,Married,Personal Auto,Branch,Four-Door Car
MS18916,California,Yes,Extended,College,1/5/11,Medical Leave,M,Suburban,Married,Personal Auto,Branch,Four-Door Car
IE40701,California,No,Basic,High School or Below,1/30/11,Employed,M,Suburban,Married,Personal Auto,Call Center,Four-Door Car
UT48216,Nevada,Yes,Extended,College,1/14/11,Employed,M,Suburban,Single,Personal Auto,Agent,Luxury SUV
VN92740,Arizona,Yes,Basic,College,1/11/11,Employed,F,Rural,Single,Corporate Auto,Agent,Two-Door Car
IZ55070,Nevada,No,Basic,High School or Below,1/7/11,Employed,F,Suburban,Married,Personal Auto,Web,Four-Door Car
PQ19113,Washington,No,Premium,Bachelor,2/10/11,Employed,F,Urban,Married,Personal Auto,Agent,SUV
AW48347,Washington,Yes,Extended,Master,1/31/11,Unemployed,M,Suburban,Single,Personal Auto,Agent,SUV
DY30071,Oregon,No,Basic,Bachelor,1/7/11,Employed,M,Rural,Married,Personal Auto,Agent,Four-Door Car
ZN24083,Oregon,No,Basic,Doctor,2/26/11,Employed,M,Suburban,Divorced,Corporate Auto,Web,Four-Door Car
JU74347,Oregon,No,Basic,Bachelor,1/3/11,Employed,M,Urban,Married,Corporate Auto,Agent,Sports Car
YJ35850,Oregon,No,Extended,High School or Below,2/10/11,Employed,M,Urban,Married,Personal Auto,Web,SUV
JP41935,Washington,No,Basic,High School or Below,2/10/11,Employed,M,Suburban,Married,Personal Auto,Branch,Four-Door Car
GP67816,California,No,Premium,High School or Below,1/16/11,Employed,F,Urban,Married,Personal Auto,Branch,Two-Door Car
PW51793,Oregon,No,Extended,Bachelor,1/2/11,Employed,M,Suburban,Divorced,Personal Auto,Branch,Four-Door Car
UF59346,California,No,Basic,Bachelor,2/9/11,Employed,M,Rural,Married,Personal Auto,Call Center,SUV
FG29932,California,Yes,Extended,College,1/14/11,Employed,M,Suburban,Single,Special Auto,Agent,Luxury SUV
ER19995,Washington,No,Basic,College,1/22/11,Employed,F,Urban,Single,Personal Auto,Call Center,Four-Door Car
BY54111,Oregon,No,Basic,High School or Below,2/5/11,Disabled,M,Suburban,Married,Personal Auto,Branch,Four-Door Car
RI85578,Washington,No,Basic,Bachelor,2/22/11,Employed,F,Suburban,Married,Personal Auto,Call Center,Two-Door Car
PT15464,Arizona,No,Basic,Bachelor,2/3/11,Employed,F,Rural,Married,Personal Auto,Agent,SUV
BP92643,Arizona,Yes,Premium,High School or Below,2/1/11,Employed,F,Suburban,Single,Personal Auto,Agent,Four-Door Car
NG85002,Washington,No,Extended,High School or Below,1/26/11,Employed,M,Suburban,Married,Corporate Auto,Branch,SUV
GQ46925,Arizona,No,Premium,High School or Below,2/15/11,Employed,M,Urban,Married,Personal Auto,Call Center,Sports Car
RF14806,Arizona,No,Extended,College,2/18/11,Employed,F,Suburban,Divorced,Personal Auto,Branch,Four-Door Car
KJ23009,California,No,Extended,Bachelor,2/26/11,Employed,F,Suburban,Married,Corporate Auto,Agent,SUV
IB81655,California,No,Basic,Bachelor,1/24/11,Employed,M,Suburban,Single,Personal Auto,Branch,SUV
GK92563,Washington,No,Extended,Doctor,1/10/11,Employed,F,Rural,Divorced,Personal Auto,Agent,Two-Door Car
HR64684,Oregon,No,Extended,Master,2/8/11,Unemployed,M,Suburban,Divorced,Personal Auto,Agent,Four-Door Car
QS96715,Nevada,No,Basic,High School or Below,1/30/11,Employed,F,Rural,Married,Personal Auto,Web,SUV
SW55711,Oregon,No,Premium,High School or Below,2/4/11,Disabled,M,Suburban,Married,Corporate Auto,Branch,Two-Door Car
LZ19268,California,Yes,Basic,College,1/26/11,Medical Leave,F,Suburban,Married,Personal Auto,Branch,Sports Car
FU74983,Nevada,No,Extended,Bachelor,2/7/11,Employed,F,Urban,Divorced,Personal Auto,Call Center,Four-Door Car
KB99097,California,Yes,Basic,Bachelor,1/30/11,Unemployed,F,Suburban,Single,Special Auto,Web,Two-Door Car
AP52126,Oregon,No,Basic,College,1/28/11,Employed,F,Rural,Married,Personal Auto,Branch,SUV
EX61844,Arizona,No,Basic,High School or Below,2/27/11,Employed,M,Urban,Married,Personal Auto,Agent,Four-Door Car
QC30857,Nevada,No,Basic,College,2/28/11,Employed,F,Urban,Married,Personal Auto,Agent,Two-Door Car
RT69513,California,No,Basic,Bachelor,2/25/11,Unemployed,F,Suburban,Married,Personal Auto,Agent,Four-Door Car
HV85198,Arizona,No,Basic,Master,2/1/11,Employed,M,Urban,Married,Personal Auto,Branch,Four-Door Car
BS91566,Arizona,No,Basic,College,2/4/11,Employed,F,Rural,Married,Corporate Auto,Call Center,Four-Door Car
IL40123,Nevada,No,Basic,College,1/27/11,Employed,F,Suburban,Married,Corporate Auto,Branch,Two-Door Car
MY32149,California,No,Extended,Master,1/18/11,Unemployed,F,Rural,Married,Personal Auto,Agent,Two-Door Car
SA91515,California,No,Basic,Bachelor,1/28/11,Unemployed,M,Suburban,Married,Personal Auto,Call Center,SUV
SA25987,Washington,No,Premium,High School or Below,1/29/11,Unemployed,M,Suburban,Single,Personal Auto,Branch,Two-Door Car
TB86706,Arizona,No,Basic,Master,1/15/11,Unemployed,M,Rural,Married,Personal Auto,Branch,Two-Door Car
ZL73902,Nevada,Yes,Extended,Bachelor,1/26/11,Employed,F,Suburban,Divorced,Personal Auto,Agent,Four-Door Car
KX23516,California,No,Extended,High School or Below,2/20/11,Unemployed,F,Suburban,Married,Personal Auto,Agent,SUV
FN77294,California,No,Basic,High School or Below,2/24/11,Employed,M,Suburban,Single,Personal Auto,Branch,SUV
VI78454,Arizona,No,Basic,College,1/22/11,Employed,M,Suburban,Divorced,Personal Auto,Call Center,Four-Door Car
FP59138,Oregon,Yes,Extended,Master,1/31/11,Unemployed,M,Suburban,Single,Personal Auto,Agent,SUV
XN62489,Oregon,Yes,Basic,Bachelor,2/17/11,Retired,M,Suburban,Divorced,Corporate Auto,Web,Four-Door Car
GP66031,California,No,Basic,College,1/24/11,Employed,F,Rural,Married,Corporate Auto,Agent,Two-Door Car
IX68587,Nevada,Yes,Basic,Master,1/28/11,Disabled,F,Suburban,Divorced,Personal Auto,Agent,Four-Door Car
HX17929,California,Yes,Extended,High School or Below,2/19/11,Retired,F,Suburban,Divorced,Personal Auto,Agent,Four-Door Car
IC59236,California,No,Basic,College,1/28/11,Employed,F,Rural,Married,Corporate Auto,Branch,Four-Door Car
VG31922,Nevada,No,Premium,Bachelor,2/6/11,Unemployed,F,Suburban,Married,Personal Auto,Call Center,SUV
HP87787,Arizona,Yes,Basic,Bachelor,1/21/11,Employed,M,Rural,Married,Corporate Auto,Agent,SUV
AL78075,Oregon,No,Premium,High School or Below,2/13/11,Unemployed,M,Suburban,Single,Personal Auto,Branch,Four-Door Car
WA97671,Arizona,No,Basic,Bachelor,1/17/11,Unemployed,M,Suburban,Single,Personal Auto,Branch,Four-Door Car
QZ77637,Washington,No,Basic,College,2/6/11,Employed,F,Rural,Married,Corporate Auto,Agent,Four-Door Car
FP11777,California,Yes,Extended,Doctor,1/18/11,Employed,M,Suburban,Divorced,Corporate Auto,Agent,Sports Car
ID45268,California,No,Extended,College,1/8/11,Unemployed,F,Suburban,Married,Personal Auto,Web,Four-Door Car
AX86150,Washington,No,Basic,High School or Below,2/9/11,Employed,M,Rural,Single,Personal Auto,Agent,Two-Door Car
MW57614,Arizona,Yes,Basic,Bachelor,1/11/11,Disabled,F,Suburban,Divorced,Personal Auto,Web,Four-Door Car
TJ30081,Arizona,Yes,Basic,Bachelor,2/10/11,Employed,M,Suburban,Single,Personal Auto,Call Center,SUV
FW44940,California,No,Basic,Bachelor,2/10/11,Disabled,F,Suburban,Divorced,Personal Auto,Web,Sports Car
CS55808,California,No,Extended,College,1/30/11,Unemployed,M,Suburban,Single,Personal Auto,Branch,Four-Door Car
WZ61178,California,No,Basic,Bachelor,1/5/11,Medical Leave,F,Suburban,Married,Personal Auto,Branch,Two-Door Car
IV55977,Oregon,No,Basic,Bachelor,2/11/11,Unemployed,M,Suburban,Married,Personal Auto,Web,Two-Door Car
YC67208,California,Yes,Basic,High School or Below,1/5/11,Retired,M,Suburban,Married,Personal Auto,Web,Four-Door Car
LZ89773,California,No,Basic,Doctor,2/17/11,Unemployed,M,Suburban,Married,Personal Auto,Agent,Four-Door Car
IP52990,Oregon,No,Basic,High School or Below,2/24/11,Employed,F,Urban,Married,Personal Auto,Web,SUV
VF73104,Arizona,No,Basic,High School or Below,2/6/11,Employed,F,Rural,Married,Personal Auto,Agent,Four-Door Car
OC80343,Oregon,No,Basic,Bachelor,1/4/11,Employed,M,Rural,Single,Personal Auto,Web,SUV
EL89222,California,Yes,Basic,Bachelor,1/14/11,Employed,F,Urban,Married,Personal Auto,Branch,SUV
QB14114,Oregon,No,Extended,High School or Below,1/13/11,Employed,F,Urban,Single,Personal Auto,Call Center,Sports Car
HM41195,Arizona,No,Extended,High School or Below,1/2/11,Medical Leave,M,Suburban,Married,Personal Auto,Branch,Four-Door Car
JT41591,Washington,No,Extended,College,2/14/11,Unemployed,M,Suburban,Single,Personal Auto,Agent,Four-Door Car
HE15857,Washington,No,Extended,Bachelor,2/18/11,Employed,M,Suburban,Single,Personal Auto,Call Center,Two-Door Car
KI64666,Nevada,No,Basic,Bachelor,2/28/11,Unemployed,F,Suburban,Single,Personal Auto,Call Center,Four-Door Car
JC33752,Oregon,No,Extended,College,1/21/11,Employed,F,Suburban,Single,Personal Auto,Agent,Two-Door Car
JA25453,California,No,Premium,High School or Below,2/25/11,Unemployed,M,Suburban,Single,Personal Auto,Agent,Four-Door Car
AJ69778,Oregon,No,Extended,High School or Below,2/16/11,Employed,F,Rural,Divorced,Personal Auto,Web,Four-Door Car
FQ83162,Washington,No,Basic,College,2/1/11,Unemployed,M,Suburban,Divorced,Personal Auto,Agent,Sports Car
EY89842,Arizona,No,Basic,Bachelor,2/15/11,Unemployed,M,Suburban,Single,Corporate Auto,Call Center,SUV
TG69238,Oregon,No,Basic,Bachelor,1/8/11,Employed,F,Urban,Married,Personal Auto,Call Center,SUV
UI63465,Oregon,No,Basic,High School or Below,1/18/11,Employed,F,Suburban,Divorced,Corporate Auto,Agent,Four-Door Car
WX33904,Arizona,No,Basic,Bachelor,1/17/11,Unemployed,M,Suburban,Divorced,Special Auto,Branch,Two-Door Car
HA20933,Oregon,No,Basic,Bachelor,1/7/11,Medical Leave,F,Suburban,Married,Personal Auto,Agent,SUV
BU16704,Oregon,No,Extended,High School or Below,2/8/11,Unemployed,F,Suburban,Single,Personal Auto,Branch,Four-Door Car
JV68002,Washington,Yes,Extended,College,1/25/11,Retired,M,Suburban,Married,Corporate Auto,Agent,Four-Door Car
PM78410,Oregon,No,Basic,Bachelor,1/24/11,Unemployed,F,Suburban,Single,Personal Auto,Agent,Two-Door Car
PU92298,Arizona,No,Basic,Bachelor,1/27/11,Medical Leave,F,Suburban,Married,Personal Auto,Call Center,Four-Door Car
AA16582,Washington,Yes,Basic,Bachelor,1/26/11,Medical Leave,M,Suburban,Divorced,Personal Auto,Agent,Four-Door Car
AZ87715,California,No,Basic,High School or Below,2/15/11,Employed,F,Urban,Divorced,Personal Auto,Branch,Four-Door Car
GI89160,California,No,Basic,Bachelor,1/6/11,Employed,F,Suburban,Married,Personal Auto,Call Center,Luxury SUV
WV57813,Oregon,No,Basic,Bachelor,2/18/11,Unemployed,F,Suburban,Single,Personal Auto,Branch,Four-Door Car
EW86465,Arizona,No,Basic,High School or Below,2/7/11,Employed,M,Suburban,Married,Corporate Auto,Web,Four-Door Car
UW70224,Oregon,No,Basic,College,1/26/11,Employed,F,Suburban,Married,Personal Auto,Call Center,Four-Door Car
LU12532,California,Yes,Extended,High School or Below,2/19/11,Disabled,F,Suburban,Married,Personal Auto,Agent,Two-Door Car
WD48852,Oregon,No,Basic,College,1/4/11,Unemployed,F,Suburban,Single,Special Auto,Agent,Luxury SUV
BH43379,Oregon,No,Extended,Bachelor,1/2/11,Employed,F,Urban,Divorced,Personal Auto,Branch,Four-Door Car
GV59387,California,No,Basic,College,1/8/11,Medical Leave,F,Urban,Married,Personal Auto,Call Center,Two-Door Car
LQ76410,Arizona,Yes,Extended,College,1/5/11,Employed,M,Urban,Divorced,Special Auto,Call Center,Four-Door Car
MF19231,California,No,Extended,Master,2/22/11,Employed,M,Suburban,Married,Personal Auto,Call Center,Four-Door Car
XS47087,Oregon,No,Basic,College,1/22/11,Disabled,M,Suburban,Married,Personal Auto,Agent,SUV
IL56791,Oregon,No,Basic,Bachelor,2/11/11,Unemployed,M,Suburban,Single,Personal Auto,Agent,Two-Door Car
UV88036,Nevada,No,Extended,High School or Below,2/17/11,Unemployed,F,Suburban,Married,Personal Auto,Agent,Four-Door Car
SE76116,California,No,Basic,Bachelor,1/29/11,Employed,M,Rural,Divorced,Personal Auto,Branch,SUV
GJ63103,Oregon,No,Basic,High School or Below,2/6/11,Medical Leave,F,Suburban,Married,Personal Auto,Web,Two-Door Car
PL78574,Arizona,Yes,Premium,High School or Below,2/27/11,Employed,M,Suburban,Single,Personal Auto,Agent,Four-Door Car
NV69875,Oregon,No,Basic,High School or Below,1/22/11,Employed,M,Rural,Married,Corporate Auto,Branch,Four-Door Car
MC38650,Nevada,No,Extended,High School or Below,2/2/11,Employed,M,Rural,Married,Personal Auto,Call Center,Two-Door Car
No73819,California,No,Extended,Master,1/15/11,Employed,F,Suburban,Married,Personal Auto,Agent,Sports Car
OW84864,California,No,Extended,College,1/31/11,Unemployed,F,Suburban,Single,Personal Auto,Web,Four-Door Car
BV91898,Arizona,No,Basic,Bachelor,2/3/11,Unemployed,F,Suburban,Single,Personal Auto,Web,SUV
WQ54314,Oregon,No,Basic,Bachelor,1/19/11,Employed,F,Suburban,Married,Personal Auto,Agent,Four-Door Car
NM57315,California,Yes,Basic,Bachelor,1/17/11,Employed,M,Suburban,Divorced,Special Auto,Call Center,Two-Door Car
JB51220,Oregon,No,Premium,High School or Below,2/15/11,Unemployed,F,Suburban,Single,Corporate Auto,Call Center,Sports Car
EN77569,Oregon,Yes,Extended,College,1/28/11,Employed,F,Suburban,Married,Special Auto,Agent,Two-Door Car
YP47665,Washington,No,Basic,Doctor,1/25/11,Employed,M,Rural,Married,Personal Auto,Agent,Four-Door Car
QO54008,Oregon,No,Extended,Master,1/8/11,Unemployed,M,Suburban,Divorced,Personal Auto,Call Center,SUV
EQ59908,California,Yes,Extended,Master,1/16/11,Employed,M,Urban,Married,Corporate Auto,Agent,Four-Door Car
YU72540,Arizona,No,Basic,College,2/8/11,Employed,F,Rural,Married,Personal Auto,Call Center,Four-Door Car
BZ50261,Arizona,No,Basic,High School or Below,1/14/11,Employed,F,Rural,Married,Personal Auto,Branch,Two-Door Car
QE92747,Oregon,No,Premium,Bachelor,1/13/11,Employed,F,Suburban,Married,Corporate Auto,Agent,Four-Door Car
KG83280,California,Yes,Extended,College,2/12/11,Employed,F,Suburban,Divorced,Personal Auto,Branch,Four-Door Car
IL42365,Arizona,No,Extended,High School or Below,1/29/11,Employed,F,Suburban,Married,Personal Auto,Branch,Sports Car
FI86516,Oregon,No,Basic,Bachelor,1/26/11,Unemployed,F,Suburban,Single,Corporate Auto,Agent,Four-Door Car
FV14881,California,No,Basic,Doctor,2/28/11,Employed,F,Suburban,Married,Personal Auto,Call Center,Luxury SUV
RR54950,Arizona,No,Basic,College,2/27/11,Employed,M,Suburban,Married,Special Auto,Branch,Four-Door Car
