,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
2334,5004.135361,86834.0,64.0,2.0,93.0,0,8,0.099007
2335,4794.931261,46143.0,122.0,15.0,85.0,0,1,223.028356
2336,8004.9404749870755,21275.0,93.21929056273265,3.0,58.0,0,2,434.0887943128942
2337,4260.765808,47746.0,106.0,9.0,4.0,0,1,246.696768
2338,15477.27854,51675.0,93.21929056273265,11.0,86.0,0,5,940.8
2339,5126.836814,85522.0,64.0,1.0,56.0,0,3,165.002742
2340,4068.092649,0.0,63.0,3.0,35.0,4,4,753.22565
2341,8004.9404749870755,0.0,84.0,17.0,5.0,0,2,633.294203
2342,9775.816061,55632.0,123.0,35.0,98.0,0,7,478.609999
2343,8004.9404749870755,0.0,93.0,24.0,25.0,0,2,669.6
2344,5800.188903,0.0,78.0,32.0,37.0,0,5,374.4
2345,3319.620511,69152.0,89.0,8.0,83.0,4,1,221.359492
2346,6529.431827,13476.0,67.0,3.0,30.0,2,2,433.588181
2347,7602.663689,0.0,105.0,2.0,84.0,0,5,914.538629
2348,2839.808041,33252.0,71.0,20.0,4.0,0,1,407.668083
2349,3288.209809,0.0,102.0,16.0,1.0,1,1,734.4
2350,15031.5645,59456.0,93.21929056273265,11.0,7.0,0,8,907.2
2351,5055.902381,88989.0,63.0,19.0,28.0,1,3,232.745161
2352,8012.917253,0.0,107.0,17.0,39.0,0,5,513.6
2353,8300.70769,17034.0,113.0,11.0,40.0,0,6,542.4
2354,2516.103555,88435.0,62.0,16.0,61.0,0,1,136.263492
2355,2749.407985,71445.0,70.0,6.0,95.0,2,1,336.0
2356,8071.334962,72149.0,101.0,18.0,43.0,0,6,69.310166
2357,2867.312197,23376.0,78.0,19.0,18.0,0,1,374.4
2358,7285.030983,44788.0,61.0,6.0,48.0,0,2,386.031248
2359,4118.588554,69379.0,103.0,14.0,79.0,0,1,494.4
2360,5293.368089,38521.0,134.0,15.0,71.0,0,1,557.184015
2361,13265.96256,34482.0,67.0,4.0,6.0,0,2,83.830109
2362,2369.439009,0.0,68.0,35.0,35.0,0,1,487.345606
2363,9816.528302,37256.0,62.0,15.0,7.0,0,2,128.969729
2364,8004.9404749870755,77311.0,93.21929056273265,18.0,36.0,0,2,113.609508
2365,5143.88351,39268.0,66.0,30.0,96.0,1,9,188.870427
2366,3136.698216,59644.0,79.0,15.0,94.0,0,1,379.2
2367,7713.819259,0.0,68.0,2.0,33.0,0,2,326.4
2368,2867.312197,23376.0,78.0,19.0,18.0,0,1,374.4
2369,11516.40557,50854.0,73.0,15.0,72.0,0,2,101.489422
2370,15025.19126,35158.0,76.0,14.0,27.0,0,2,165.958605
2371,4013.849907,15413.0,106.0,4.0,67.0,0,1,508.8
2372,3288.825448,17860.0,99.0,16.0,0.0,2,1,656.122925
2373,13736.1325,16181.0,93.21929056273265,22.0,79.0,0,8,434.0887943128942
2374,3890.87081,91182.0,96.0,8.0,90.0,0,1,249.140907
2375,5701.277221,41154.0,72.0,6.0,7.0,1,8,345.6
2376,2590.214327,18746.0,68.0,21.0,93.0,0,1,326.4
2377,3223.331519,70277.0,80.0,23.0,4.0,0,1,84.818806
2378,4912.025292,0.0,66.0,23.0,38.0,0,4,668.158687
2379,6532.010543,24919.0,84.0,21.0,2.0,1,5,420.420755
2380,8012.124825,0.0,79.0,22.0,82.0,0,2,335.234102
2381,3731.504584,0.0,96.0,31.0,34.0,0,1,460.8
2382,2702.380487,46370.0,68.0,28.0,86.0,1,1,326.4
2383,8004.9404749870755,89918.0,115.0,14.0,42.0,0,2,423.116739
2384,3347.028677,37138.0,85.0,4.0,13.0,0,1,612.0
2385,8382.630118,19683.0,117.0,17.0,41.0,1,9,561.6
2386,11793.12528,32214.0,100.0,5.0,6.0,0,2,296.560998
2387,2965.71995,26472.0,74.0,22.0,31.0,0,1,355.2
2388,5646.323845,39841.0,72.0,9.0,40.0,0,5,440.128707
2389,2452.491364,51085.0,62.0,4.0,58.0,1,1,406.902001
2390,5953.213546,61006.0,74.0,6.0,99.0,0,9,73.919629
2391,12883.81001,34148.0,109.0,27.0,30.0,0,2,451.566751
2392,2471.528431,95697.0,61.0,16.0,55.0,0,1,114.273025
2393,2927.07045,75685.0,73.0,35.0,47.0,0,1,369.918482
2394,8400.788878,20870.0,72.0,20.0,90.0,0,2,345.6
2395,2729.126448,66900.0,68.0,15.0,20.0,0,1,326.4
2396,7643.068919,0.0,106.0,22.0,51.0,1,8,508.8
2397,2493.591571,37043.0,68.0,25.0,89.0,3,1,30.984936
2398,4170.572119,42837.0,106.0,15.0,39.0,0,1,290.580543
2399,4908.207958,33305.0,62.0,3.0,12.0,0,5,353.77899
2400,3891.583881,0.0,103.0,8.0,35.0,0,1,558.281543
2401,2682.423898,24823.0,69.0,23.0,66.0,0,1,229.279059
2402,10003.24729,98192.0,84.0,2.0,64.0,1,2,403.2
2403,13094.60875,88249.0,108.0,9.0,71.0,0,2,244.803741
2404,5719.785738,54585.0,71.0,33.0,39.0,1,3,340.8
2405,9393.968332,39770.0,117.0,11.0,37.0,0,3,561.6
2406,3433.82408,85367.0,85.0,27.0,20.0,0,1,67.975243
2407,4932.878744,74809.0,61.0,7.0,35.0,0,3,283.787384
2408,13610.10746,50144.0,114.0,0.0,35.0,0,2,786.934186
2409,2913.323811,20075.0,79.0,7.0,2.0,1,1,483.731784
2410,5111.304579,76448.0,63.0,9.0,13.0,0,3,302.4
2411,4540.381153,59556.0,113.0,11.0,86.0,0,1,681.505066
2412,5598.273622,14174.0,72.0,1.0,62.0,0,8,345.6
2413,9638.066778,35230.0,61.0,27.0,2.0,1,2,16.214764
2414,9801.287358,0.0,91.0,33.0,38.0,0,2,436.8
2415,5504.139033,0.0,73.0,18.0,45.0,0,5,350.4
2416,8447.801005,0.0,114.0,2.0,45.0,0,7,547.2
2417,8004.9404749870755,51352.0,66.0,21.0,87.0,3,2,95.661376
2418,5815.261714,76675.0,72.0,5.0,38.0,0,9,141.718568
2419,8004.9404749870755,0.0,68.0,6.0,94.0,0,2,326.4
2420,7224.235434,0.0,72.0,27.0,21.0,2,2,297.419028
2421,8595.982289,94242.0,71.0,35.0,7.0,1,2,41.229484
2422,12362.08766,0.0,113.0,4.0,92.0,0,2,217.92632
2423,4916.303715,71153.0,122.0,1.0,94.0,0,1,209.019238
2424,8935.274872,63326.0,93.21929056273265,5.0,99.0,0,1,434.0887943128942
2425,5433.214031,29629.0,71.0,21.0,51.0,4,5,228.443418
2426,4847.24253,0.0,69.0,0.0,32.0,0,7,599.152722
2427,5714.165863,23726.0,74.0,1.0,83.0,0,9,355.2
2428,10097.68732,48999.0,86.0,6.0,65.0,3,2,412.8
2429,4726.869327,13037.0,124.0,28.0,49.0,0,1,839.348464
2430,7079.790277,24245.0,63.0,0.0,22.0,0,2,302.4
2431,5395.434909,44047.0,137.0,12.0,38.0,0,1,434.0887943128942
2432,9452.996411,91942.0,117.0,34.0,61.0,0,3,561.6
2433,5284.312599,37640.0,67.0,25.0,74.0,0,4,174.046849
2434,8004.9404749870755,77058.0,63.0,16.0,42.0,0,2,119.331041
2435,2510.054168,0.0,73.0,29.0,38.0,0,1,525.6
2436,8004.9404749870755,63755.0,62.0,28.0,40.0,0,2,291.860708
2437,4014.453113,37384.0,99.0,9.0,17.0,0,1,475.2
2438,2540.689797,42557.0,65.0,4.0,35.0,0,1,57.562324
2439,8004.9404749870755,45473.0,76.0,10.0,29.0,0,2,188.938397
2440,4875.31604,10743.0,70.0,12.0,64.0,2,8,336.0
2441,12324.2654,0.0,113.0,5.0,90.0,0,2,813.6
2442,2280.386988,0.0,61.0,16.0,29.0,0,1,283.881697
2443,4165.994433,0.0,64.0,27.0,32.0,3,5,575.890362
2444,4974.801539,75644.0,65.0,5.0,68.0,3,9,467.803638
2445,2404.917967,63455.0,61.0,26.0,71.0,0,1,287.654819
2446,3032.816016,73782.0,76.0,11.0,97.0,0,1,111.622054
2447,2891.272351,80590.0,71.0,4.0,19.0,0,1,134.158389
2448,15261.41386,59797.0,127.0,4.0,50.0,0,2,609.6
2449,5015.009472,48567.0,130.0,12.0,15.0,0,1,624.0
2450,5325.394799,62470.0,66.0,34.0,84.0,0,4,243.766542
2451,5291.395332,57338.0,66.0,9.0,85.0,0,3,316.8
2452,16107.19004,63288.0,93.21929056273265,12.0,92.0,0,5,558.433218
2453,7605.637524,55281.0,93.21929056273265,22.0,68.0,1,1,921.6
2454,3065.365332,22985.0,77.0,4.0,65.0,0,1,458.056054
2455,6245.575806,39608.0,78.0,14.0,15.0,1,7,22.961216
2456,9406.381948,99189.0,117.0,27.0,27.0,0,3,75.302707
2457,7815.46882,0.0,112.0,27.0,46.0,0,4,574.102379
2458,9747.99401,0.0,92.0,7.0,89.0,0,2,514.360634
2459,4686.469674,58089.0,118.0,31.0,83.0,0,1,566.4
2460,8869.619888,81350.0,110.0,1.0,28.0,0,9,228.185834
2461,4741.808942,0.0,65.0,2.0,73.0,0,8,731.289267
2462,8004.9404749870755,43704.0,93.21929056273265,29.0,67.0,0,2,434.0887943128942
2463,7951.777533,75497.0,100.0,5.0,72.0,0,3,71.773341
2464,6762.082924,40372.0,85.0,15.0,17.0,0,4,76.975713
2465,3044.78946,17489.0,85.0,31.0,28.0,0,1,587.689075
2466,5908.16294,86277.0,74.0,19.0,33.0,0,3,212.039619
2467,4574.547243,0.0,63.0,3.0,5.0,0,6,453.6
2468,8377.499751,0.0,74.0,14.0,38.0,0,2,355.2
2469,8004.9404749870755,49078.0,97.0,10.0,3.0,0,2,484.013411
2470,5838.89915,81082.0,73.0,5.0,85.0,0,4,281.295903
2471,7577.065297,0.0,116.0,20.0,9.0,2,6,835.2
2472,8012.841201,40635.0,102.0,4.0,45.0,0,6,489.6
2473,9217.978125,26351.0,119.0,14.0,87.0,0,7,571.2
2474,2749.189304,0.0,80.0,15.0,83.0,0,1,824.487259
2475,3588.87609,42836.0,89.0,32.0,99.0,0,1,244.580023
2476,3954.538361,40175.0,102.0,34.0,78.0,1,1,154.721555
2477,3230.576665,62873.0,81.0,0.0,41.0,0,1,207.75186
2478,5158.648497,0.0,74.0,24.0,98.0,0,5,588.936956
2479,2776.582901,50985.0,71.0,7.0,31.0,0,1,307.68931
2480,12836.00951,0.0,116.0,6.0,28.0,0,2,835.2
2481,8004.9404749870755,42803.0,93.21929056273265,21.0,56.0,0,2,889.288242
2482,2276.392936,0.0,69.0,34.0,13.0,1,1,624.980751
2483,3895.961837,35970.0,98.0,29.0,81.0,0,1,470.4
2484,4247.683347,44537.0,106.0,13.0,42.0,0,1,441.907057
2485,6005.847375,13528.0,86.0,21.0,35.0,0,3,412.8
2486,2719.506996,14030.0,72.0,11.0,3.0,0,1,345.6
2487,4185.757242,0.0,64.0,0.0,56.0,0,3,492.644465
2488,8004.9404749870755,33190.0,106.0,18.0,95.0,0,2,508.8
2489,7331.508054,0.0,100.0,1.0,25.0,0,4,61.580247
2490,9320.284812,21033.0,118.0,5.0,22.0,0,8,738.975495
2491,3312.323945,26285.0,84.0,7.0,1.0,0,1,403.2
2492,5560.278162,0.0,74.0,29.0,52.0,0,8,65.953005
2493,8214.602384,73245.0,68.0,33.0,48.0,0,2,305.121363
2494,8647.139152,0.0,119.0,5.0,31.0,0,3,244.816163
2495,4446.738622,0.0,61.0,32.0,42.0,0,3,616.279356
2496,7769.841954,74365.0,93.21929056273265,11.0,85.0,0,1,926.4
2497,3911.118202,30821.0,97.0,27.0,59.0,0,1,451.319227
2498,2731.520409,69844.0,68.0,5.0,9.0,0,1,184.379697
2499,8401.788653,0.0,124.0,15.0,86.0,0,8,595.2
2500,5875.038074,55836.0,73.0,8.0,87.0,0,7,314.936185
2501,6188.379423,40352.0,77.0,31.0,33.0,0,3,406.367233
2502,4506.577736,14985.0,116.0,12.0,45.0,0,1,571.319514
2503,10548.53703,27458.0,131.0,18.0,62.0,1,3,730.373515
2504,8004.9404749870755,56343.0,93.21929056273265,11.0,69.0,0,2,434.0887943128942
2505,8193.750001,12780.0,111.0,17.0,53.0,2,6,225.437098
2506,5313.436344,68558.0,131.0,16.0,11.0,0,1,280.903779
2507,4379.770178,47747.0,111.0,31.0,76.0,0,1,165.588524
2508,8004.9404749870755,16113.0,81.0,27.0,19.0,0,2,494.890996
2509,2771.963072,0.0,79.0,6.0,55.0,0,1,379.2
2510,5461.548993,39626.0,69.0,23.0,0.0,0,3,485.705851
2511,2570.235172,49304.0,65.0,28.0,48.0,0,1,312.0
2512,2227.072755,27972.0,61.0,7.0,38.0,0,1,292.8
2513,5394.000979,27568.0,68.0,0.0,62.0,0,3,278.689331
2514,2300.691547,25905.0,63.0,21.0,12.0,0,1,302.4
2515,8004.9404749870755,21442.0,108.0,16.0,83.0,0,2,518.4
2516,4374.038985,34516.0,113.0,12.0,70.0,3,1,42.950852
2517,4953.358432,0.0,68.0,11.0,90.0,0,4,342.468248
2518,4590.811214,28354.0,118.0,33.0,20.0,0,1,320.327775
2519,5062.37379,0.0,72.0,22.0,58.0,0,5,345.6
2520,9075.768214,37722.0,116.0,8.0,23.0,0,8,158.077504
2521,8133.157212,32021.0,70.0,12.0,58.0,0,2,336.0
2522,2869.301319,13393.0,73.0,31.0,11.0,0,1,34.708194
2523,8004.9404749870755,13624.0,117.0,4.0,11.0,0,2,561.6
2524,2606.186321,27800.0,67.0,9.0,78.0,0,1,321.6
2525,7764.273102,58419.0,93.21929056273265,29.0,6.0,0,1,202.468807
2526,8004.9404749870755,50407.0,92.0,30.0,67.0,0,2,352.060768
2527,6102.953572,0.0,84.0,0.0,76.0,0,4,856.347474
2528,9191.672825,77603.0,114.0,10.0,83.0,0,8,547.2
2529,9581.281433,75606.0,119.0,6.0,97.0,0,7,571.2
2530,7532.262392,41458.0,98.0,6.0,67.0,0,3,191.100227
2531,2795.321353,0.0,74.0,6.0,61.0,0,1,420.765993
2532,5673.840992,0.0,82.0,13.0,87.0,0,7,445.001296
2533,15016.18511,70619.0,93.21929056273265,2.0,84.0,0,3,293.948632
2534,3087.249746,41273.0,77.0,16.0,19.0,0,1,221.226696
2535,5480.701059,46946.0,70.0,10.0,37.0,0,9,336.0
2536,7944.973807,0.0,113.0,10.0,97.0,0,9,542.4
2537,8543.247323,99180.0,106.0,15.0,20.0,0,3,33.751887
2538,5380.898636,55350.0,67.0,0.0,13.0,0,9,321.6
2539,4650.063763,28215.0,65.0,15.0,26.0,0,3,468.0
2540,8004.9404749870755,75425.0,116.0,25.0,88.0,1,2,663.643801
2541,3314.55133,63583.0,83.0,15.0,8.0,0,1,167.39959
2542,4566.377261,0.0,66.0,27.0,28.0,0,3,475.2
2543,5597.12496,37995.0,139.0,16.0,50.0,0,1,667.2
2544,2540.551456,37125.0,63.0,29.0,78.0,0,1,290.911693
2545,2939.330187,53357.0,73.0,4.0,77.0,0,1,55.320014
2546,16068.34838,70140.0,93.21929056273265,25.0,15.0,0,7,955.2
2547,7360.873696,52380.0,93.21929056273265,27.0,76.0,2,1,892.8
2548,2700.985899,79292.0,67.0,18.0,58.0,0,1,55.394702
2549,3095.705571,0.0,92.0,31.0,24.0,1,1,774.892461
2550,4383.751482,0.0,123.0,14.0,97.0,0,1,434.0887943128942
2551,9928.874825,75425.0,123.0,3.0,49.0,0,6,823.798803
2552,2399.17815,20992.0,64.0,21.0,73.0,0,1,307.2
2553,3402.777293,57428.0,85.0,34.0,40.0,1,1,414.649796
2554,8711.302422,92606.0,109.0,26.0,75.0,0,3,287.437831
2555,4358.762008,86001.0,109.0,4.0,27.0,1,1,523.2
2556,2551.226692,79751.0,63.0,15.0,67.0,0,1,392.235698
2557,5642.747998,68654.0,71.0,32.0,21.0,2,9,208.048487
2558,4151.667368,0.0,61.0,7.0,71.0,3,9,208.892861
2559,2842.025913,92629.0,72.0,22.0,1.0,3,1,60.845685
2560,8791.444942,54094.0,112.0,9.0,51.0,0,4,502.994931
2561,8268.272933,95419.0,70.0,6.0,61.0,3,2,336.0
2562,8581.637267,66466.0,71.0,20.0,35.0,0,2,293.016168
2563,5244.40475,68131.0,130.0,22.0,27.0,0,1,226.607648
2564,8509.019846,56481.0,106.0,7.0,17.0,0,3,273.250112
2565,4743.615503,70082.0,119.0,17.0,23.0,0,1,571.2
2566,8004.9404749870755,51437.0,115.0,35.0,30.0,0,2,244.086665
2567,5335.015944,0.0,73.0,6.0,97.0,0,9,525.6
2568,6966.319103,27972.0,90.0,13.0,7.0,0,8,240.318607
2569,8004.9404749870755,24930.0,76.0,7.0,16.0,0,2,364.8
2570,4271.200049,26245.0,110.0,6.0,43.0,0,1,44.284642
2571,5580.818466,57883.0,69.0,4.0,0.0,0,9,431.847824
2572,2224.089639,0.0,64.0,20.0,4.0,0,1,483.25721
2573,2709.539796,58828.0,68.0,13.0,98.0,0,1,446.751243
2574,2890.338106,51906.0,73.0,29.0,78.0,0,1,374.864662
2575,6403.577368,28095.0,82.0,18.0,2.0,0,8,393.6
2576,5981.381645,88723.0,74.0,12.0,94.0,0,8,355.2
2577,6225.022266,53078.0,79.0,29.0,81.0,2,8,200.97608
2578,8496.358981,88895.0,106.0,0.0,87.0,0,8,209.863509
2579,10213.99111,60078.0,127.0,23.0,60.0,0,3,140.819942
2580,4547.162694,0.0,67.0,26.0,4.0,0,3,321.6
2581,5741.696078,45820.0,71.0,4.0,89.0,0,8,249.742856
2582,2388.353882,0.0,73.0,12.0,84.0,0,1,677.970934
2583,12624.96121,12439.0,115.0,22.0,78.0,0,2,552.0
2584,8382.478392,25998.0,71.0,16.0,38.0,0,2,791.878042
2585,4964.666365,98451.0,62.0,19.0,57.0,0,3,316.546868
2586,2871.437451,23803.0,72.0,11.0,90.0,0,1,410.548521
2587,13080.78528,0.0,124.0,12.0,58.0,0,2,595.2
2588,2482.411991,26100.0,67.0,6.0,29.0,0,1,482.4
2589,2726.834065,0.0,73.0,8.0,63.0,0,1,376.923839
2590,4776.186527,0.0,67.0,10.0,38.0,0,9,315.215329
2591,6091.89923,65252.0,78.0,27.0,75.0,0,9,482.48791
2592,5015.009472,48567.0,130.0,12.0,15.0,0,1,624.0
2593,9035.671134,34337.0,113.0,20.0,44.0,0,9,542.4
2594,4381.880534,20394.0,115.0,28.0,84.0,0,1,508.614758
2595,5775.517825,0.0,76.0,20.0,17.0,0,6,784.611446
2596,4250.282624,0.0,61.0,17.0,1.0,1,7,292.8
2597,2347.048112,31617.0,62.0,17.0,29.0,1,1,244.269407
2598,6940.069184,0.0,62.0,31.0,30.0,1,2,297.6
2599,2572.506605,21104.0,66.0,34.0,74.0,0,1,118.454974
2600,8004.9404749870755,37748.0,93.21929056273265,21.0,22.0,2,2,868.8
2601,3571.346578,0.0,96.0,19.0,30.0,0,1,438.661509
2602,12734.21253,25023.0,82.0,31.0,38.0,0,2,397.139856
2603,4529.112791,0.0,62.0,22.0,57.0,0,9,271.164139
2604,4177.876779,14108.0,109.0,27.0,88.0,0,1,523.2
2605,9824.745841,23923.0,82.0,29.0,61.0,1,2,393.6
2606,2430.801647,0.0,67.0,1.0,19.0,0,1,321.6
2607,8004.9404749870755,22705.0,93.21929056273265,19.0,59.0,0,7,434.0887943128942
2608,3301.518961,0.0,89.0,10.0,83.0,0,1,427.2
2609,4692.098956,0.0,69.0,31.0,89.0,0,5,506.92275
2610,8092.87696,50825.0,102.0,3.0,46.0,0,3,369.614729
2611,3964.534974,14616.0,106.0,16.0,23.0,0,1,575.260213
2612,2497.531509,0.0,69.0,5.0,74.0,0,1,272.381465
2613,9656.212573,29504.0,125.0,16.0,29.0,0,9,434.0887943128942
2614,8888.143979,58789.0,111.0,4.0,69.0,0,3,215.438825
2615,7347.410517,29491.0,61.0,26.0,62.0,0,2,292.8
2616,8578.364528,78077.0,107.0,11.0,47.0,2,6,438.069458
2617,3467.323976,0.0,96.0,2.0,53.0,0,1,799.251165
2618,8901.468512,76558.0,74.0,2.0,45.0,0,2,216.980413
2619,2619.337376,78618.0,66.0,7.0,56.0,0,1,225.578841
2620,8838.085637,82664.0,114.0,24.0,10.0,3,9,133.425609
2621,10127.77087,23053.0,132.0,5.0,97.0,0,8,780.941649
2622,4633.452912,50250.0,117.0,3.0,93.0,0,1,561.6
2623,7796.000083,32169.0,93.21929056273265,0.0,74.0,0,1,785.82348
2624,2993.024583,0.0,80.0,28.0,97.0,0,1,286.115778
2625,7985.472561,99069.0,66.0,7.0,28.0,0,2,77.442722
2626,3508.569533,20978.0,98.0,19.0,96.0,1,1,434.0887943128942
2627,2722.210707,17576.0,71.0,29.0,70.0,0,1,398.502948
2628,2783.583044,42297.0,71.0,29.0,62.0,0,1,200.38673
2629,8649.997286,0.0,115.0,0.0,3.0,0,3,824.597262
2630,4652.91278,0.0,63.0,21.0,23.0,0,7,151.231247
2631,8395.806331,0.0,110.0,22.0,72.0,0,9,161.092415
2632,8804.53711,48990.0,74.0,3.0,20.0,0,2,355.2
2633,7155.337765,16916.0,64.0,31.0,31.0,0,2,377.512951
2634,3954.344534,18375.0,103.0,8.0,50.0,0,1,535.080276
2635,15032.9003,17150.0,65.0,28.0,19.0,0,2,689.800891
2636,8257.666512,23815.0,73.0,4.0,47.0,0,2,424.330166
2637,9256.918609,21947.0,118.0,30.0,76.0,0,9,566.4
2638,6507.751779,0.0,97.0,4.0,11.0,0,4,863.219668
2639,2530.705137,89451.0,63.0,11.0,2.0,0,1,61.769564
2640,5482.549359,79325.0,68.0,4.0,31.0,0,4,251.294821
2641,4050.506193,88454.0,101.0,8.0,89.0,0,1,308.749796
2642,6326.679236,0.0,87.0,2.0,41.0,0,3,417.6
2643,2627.76229,20943.0,69.0,0.0,86.0,0,1,240.00056
2644,7814.604545,51972.0,66.0,19.0,22.0,0,2,316.8
2645,6314.579645,54408.0,79.0,29.0,17.0,0,4,288.329793
2646,6386.278164,23751.0,82.0,4.0,9.0,1,7,586.921708
2647,2537.969253,37612.0,64.0,0.0,32.0,0,1,307.2
2648,5335.375586,91603.0,69.0,4.0,92.0,2,3,472.67262
2649,4549.079221,0.0,62.0,12.0,53.0,0,3,639.758314
2650,4836.21886,16450.0,128.0,6.0,81.0,0,1,871.484565
2651,6478.801192,50864.0,83.0,18.0,86.0,1,4,158.362972
2652,8004.9404749870755,74560.0,110.0,31.0,20.0,0,2,528.0
2653,2404.380963,62488.0,62.0,35.0,47.0,2,1,200.689331
2654,9264.565015,55837.0,117.0,16.0,35.0,0,9,741.867506
2655,2433.024631,0.0,66.0,12.0,71.0,0,1,475.2
2656,5367.089817,97742.0,67.0,33.0,57.0,0,5,67.648392
2657,2452.360892,0.0,69.0,13.0,75.0,0,1,496.8
2658,8646.504109,64125.0,108.0,3.0,44.0,0,3,369.818708
2659,4340.086445,0.0,62.0,22.0,39.0,0,6,446.4
2660,4930.949334,70412.0,61.0,27.0,12.0,0,3,136.291083
2661,5292.632491,0.0,70.0,13.0,8.0,0,3,336.0
2662,8986.610653,66267.0,111.0,23.0,95.0,0,3,434.0887943128942
2663,5619.967791,0.0,82.0,14.0,23.0,0,6,863.935307
2664,10340.45566,40882.0,89.0,6.0,17.0,0,2,393.637436
2665,6369.262355,34498.0,83.0,30.0,72.0,0,7,398.4
2666,2767.5949,0.0,74.0,0.0,52.0,0,1,355.2
2667,4831.421687,23228.0,64.0,4.0,0.0,1,6,307.2
2668,4282.947971,40864.0,109.0,16.0,70.0,1,1,166.937747
2669,5718.276608,46133.0,73.0,7.0,78.0,0,5,19.626306
2670,2580.849899,46900.0,66.0,13.0,59.0,0,1,316.8
2671,6481.382268,0.0,92.0,1.0,17.0,0,6,441.6
2672,5133.414764,53390.0,64.0,13.0,41.0,0,5,278.999409
2673,9369.639891,99185.0,115.0,8.0,19.0,0,3,449.428182
2674,3196.578455,62815.0,80.0,14.0,84.0,0,1,47.061469
2675,4720.608872,26277.0,61.0,17.0,30.0,0,4,292.8
2676,8861.900439,41854.0,110.0,17.0,44.0,0,8,481.269644
2677,6032.737631,0.0,86.0,4.0,56.0,0,8,412.8
2678,6832.36853,66627.0,85.0,32.0,55.0,0,8,733.21126
2679,2242.090803,12131.0,64.0,32.0,60.0,1,1,251.44949
2680,4157.698118,0.0,110.0,4.0,61.0,0,1,528.0
2681,6189.122455,0.0,90.0,4.0,18.0,0,5,648.0
2682,5643.724704,33317.0,72.0,18.0,31.0,1,3,345.6
2683,5332.462694,68931.0,66.0,32.0,30.0,0,7,309.577946
2684,2121.313061,0.0,67.0,6.0,60.0,1,1,321.6
2685,8281.740124,19189.0,108.0,21.0,9.0,0,3,518.4
2686,7835.929299,49390.0,93.21929056273265,31.0,15.0,0,1,738.05105
2687,2552.913868,33124.0,67.0,35.0,7.0,0,1,80.119997
2688,2795.410029,40516.0,70.0,21.0,31.0,0,1,137.168874
2689,8007.399376,0.0,112.0,12.0,93.0,0,3,537.6
2690,6886.324494,34615.0,87.0,6.0,73.0,0,7,417.6
2691,5106.781547,29894.0,72.0,9.0,69.0,4,3,16.510134
2692,5612.375586,0.0,79.0,32.0,2.0,0,3,379.2
2693,5658.912313,0.0,84.0,32.0,96.0,0,4,847.490817
2694,7263.599744,86732.0,93.21929056273265,0.0,95.0,0,1,204.373113
2695,8712.157741,68516.0,93.21929056273265,17.0,0.0,0,1,95.693949
2696,9198.685111,31562.0,115.0,14.0,6.0,0,3,552.0
2697,5162.370678,0.0,74.0,33.0,92.0,0,4,582.420512
2698,6289.946999,24477.0,79.0,15.0,32.0,0,3,379.2
2699,3649.708655,0.0,100.0,31.0,80.0,0,1,480.0
2700,6766.558551,20046.0,87.0,15.0,59.0,0,3,417.6
2701,4631.011293,78152.0,114.0,18.0,35.0,0,1,547.2
2702,6810.52531,0.0,65.0,7.0,47.0,0,2,733.522405
2703,9378.634228,36067.0,117.0,30.0,78.0,0,3,561.6
2704,15762.53198,44362.0,66.0,15.0,75.0,0,2,142.113373
2705,2635.505781,77350.0,66.0,11.0,4.0,0,1,316.8
2706,5741.72743,86641.0,71.0,17.0,79.0,0,6,161.752532
2707,8414.942855,72258.0,105.0,8.0,50.0,0,4,12.497538
2708,9123.911266,70737.0,114.0,25.0,12.0,0,4,741.655597
2709,15994.008,0.0,159.0,19.0,75.0,0,2,434.0887943128942
2710,9022.08313,0.0,125.0,7.0,99.0,0,3,434.0887943128942
2711,4759.664624,0.0,81.0,10.0,80.0,3,3,388.8
2712,3993.882994,17672.0,110.0,28.0,16.0,0,1,792.0
2713,8004.9404749870755,0.0,93.21929056273265,24.0,21.0,0,2,434.0887943128942
2714,8840.193762,47297.0,115.0,10.0,46.0,4,4,796.130111
2715,6696.903521,57240.0,83.0,18.0,79.0,0,7,83.652384
2716,8476.082867,28181.0,109.0,32.0,41.0,0,3,523.2
2717,5205.748188,31275.0,66.0,26.0,0.0,0,3,316.8
2718,6141.961623,0.0,93.21929056273265,24.0,45.0,0,1,434.0887943128942
2719,4376.363592,63774.0,111.0,18.0,63.0,0,1,60.036683
2720,12375.02163,78441.0,103.0,6.0,73.0,0,2,613.866905
2721,3451.10244,0.0,104.0,19.0,65.0,2,1,499.2
2722,8107.26533,0.0,76.0,0.0,91.0,0,2,364.8
2723,8662.048958,0.0,117.0,0.0,65.0,0,4,511.422666
2724,8696.907111,91423.0,109.0,3.0,71.0,1,5,435.796252
2725,2535.266473,86933.0,63.0,3.0,64.0,0,1,269.563038
2726,5633.741543,65255.0,72.0,3.0,65.0,2,3,321.457124
2727,5176.730072,41533.0,65.0,2.0,46.0,0,9,232.879766
2728,5531.723723,50097.0,71.0,25.0,81.0,0,5,17.484679
2729,2810.671023,73858.0,72.0,8.0,59.0,3,1,422.59237
2730,2780.729047,94943.0,69.0,3.0,22.0,0,1,387.545055
2731,2572.452634,72685.0,68.0,20.0,97.0,5,1,14.464783
