,customer,state,response,coverage,education,employmentstatus,gender,location_code,marital_status,policy_type,policy,sales_channel,vehicle_class,vehicle_size,Effective To Date,year_effective_to_date,month_effective_to_date
1723,QW10541,California,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal Auto,Personal L3,Agent,Two-Door Car,Small,2011-01-31,2011,01
1724,SB50826,Oregon,No,Extended,College,Employed,M,Urban,Single,Personal Auto,Personal L1,Agent,Two-Door Car,Medsize,2011-01-19,2011,01
1725,XX29952,Arizona,No,Premium,College,Employed,M,Rural,Married,Personal Auto,Personal L3,Agent,Four-Door Car,Medsize,2011-01-12,2011,01
1726,AT93647,California,No,Basic,College,Employed,F,Urban,Married,Personal Auto,Personal L2,Agent,Four-Door Car,Medsize,2011-01-05,2011,01
1727,QP56563,Oregon,No,Basic,College,Employed,M,Rural,Married,Personal Auto,Personal L3,Agent,Four-Door Car,Medsize,2011-01-13,2011,01
1728,TN76120,Washington,Yes,Basic,Bachelor,Employed,M,Suburban,Single,Personal Auto,Personal L3,Agent,Four-Door Car,Medsize,2011-01-19,2011,01
1729,TY43440,California,Yes,Basic,High School or Below,Employed,M,Suburban,Married,Personal Auto,Personal L3,Branch,SUV,Medsize,2011-01-10,2011,01
1730,WO59883,Washington,No,Basic,High School or Below,Employed,F,Suburban,Single,Personal Auto,Personal L2,Agent,Two-Door Car,Medsize,2011-01-19,2011,01
1731,MM45334,Oregon,No,Basic,College,Employed,F,Rural,Single,Personal Auto,Personal L3,Call Center,Four-Door Car,Medsize,2011-02-14,2011,02
1732,KH93988,Oregon,No,Extended,College,Employed,F,Rural,Married,Personal Auto,Personal L3,Web,Two-Door Car,Medsize,2011-01-05,2011,01
1733,RY38931,Arizona,Yes,Basic,Bachelor,Employed,M,Suburban,Single,Personal Auto,Personal L3,Agent,Four-Door Car,Medsize,2011-01-19,2011,01
1734,CV48634,Nevada,No,Basic,College,Employed,M,Rural,Married,Personal Auto,Personal L2,Call Center,SUV,Medsize,2011-01-16,2011,01
1735,IH48064,Washington,No,Basic,High School or Below,Employed,M,Suburban,Married,Personal Auto,Personal L3,Agent,SUV,Medsize,2011-02-02,2011,02
1736,ZS96174,Oregon,No,Basic,College,Medical Leave,M,Suburban,Single,Personal Auto,Personal L3,Branch,Two-Door Car,Medsize,2011-01-19,2011,01
1737,MI62456,Arizona,Yes,Extended,Bachelor,Retired,F,Suburban,Divorced,Personal Auto,Personal L1,Call Center,Four-Door Car,Medsize,2011-01-03,2011,01
1738,DD44177,California,Yes,Basic,Doctor,Disabled,F,Suburban,Divorced,Personal Auto,Personal L3,Branch,Two-Door Car,Medsize,2011-01-27,2011,01
1739,NX31380,Arizona,No,Extended,Bachelor,Employed,F,Suburban,Married,Corporate Auto,Corporate L1,Branch,Four-Door Car,Medsize,2011-02-18,2011,02
1740,KQ43374,Oregon,No,Basic,College,Employed,F,Urban,Married,Corporate Auto,Corporate L3,Agent,SUV,Medsize,2011-02-19,2011,02
1741,XA54112,California,No,Basic,Bachelor,Disabled,M,Suburban,Single,Corporate Auto,Corporate L3,Call Center,SUV,Medsize,2011-02-11,2011,02
1742,QB14087,California,No,Basic,College,Employed,F,Suburban,Married,Personal Auto,Personal L1,Agent,Four-Door Car,Medsize,2011-01-19,2011,01
1743,FV42881,Oregon,No,Basic,College,Employed,F,Rural,Married,Corporate Auto,Corporate L1,Call Center,Two-Door Car,Medsize,2011-02-05,2011,02
1744,AV76907,Oregon,Yes,Basic,College,Employed,F,Rural,Married,Personal Auto,Personal L3,Agent,SUV,Medsize,2011-02-26,2011,02
1745,VM85555,California,No,Basic,College,Employed,F,Rural,Single,Personal Auto,Personal L2,Branch,Four-Door Car,Medsize,2011-02-23,2011,02
1746,ZU88113,Oregon,No,Extended,College,Employed,M,Urban,Married,Personal Auto,Personal L2,Agent,Two-Door Car,Medsize,2011-02-07,2011,02
1747,SZ75668,Oregon,No,Basic,College,Employed,M,Urban,Married,Personal Auto,Personal L1,Agent,Four-Door Car,Medsize,2011-01-15,2011,01
1748,MZ65087,Oregon,No,Basic,College,Employed,M,Rural,Divorced,Personal Auto,Personal L3,Web,Four-Door Car,Small,2011-01-29,2011,01
1749,EL61402,Arizona,No,Extended,Bachelor,Employed,F,Urban,Married,Personal Auto,Personal L3,Agent,Four-Door Car,Large,2011-01-05,2011,01
1750,CJ31839,California,No,Basic,Bachelor,Employed,M,Urban,Married,Special Auto,Special L2,Web,Four-Door Car,Small,2011-02-18,2011,02
1751,XM11175,Arizona,No,Extended,College,Unemployed,M,Suburban,Single,Personal Auto,Personal L1,Web,Four-Door Car,Small,2011-01-02,2011,01
1752,LF41085,Arizona,No,Basic,College,Medical Leave,F,Rural,Divorced,Personal Auto,Personal L2,Agent,Two-Door Car,Medsize,2011-01-22,2011,01
1753,MB19556,California,No,Extended,College,Employed,F,Suburban,Married,Personal Auto,Personal L2,Agent,SUV,Medsize,2011-01-20,2011,01
1754,HC74532,Oregon,No,Basic,Bachelor,Unemployed,F,Suburban,Married,Corporate Auto,Corporate L3,Agent,Four-Door Car,Medsize,2011-01-19,2011,01
1755,SB66770,Arizona,Yes,Premium,Master,Employed,M,Rural,Married,Corporate Auto,Corporate L2,Agent,Two-Door Car,Medsize,2011-01-26,2011,01
1756,JI25066,Arizona,No,Basic,Bachelor,Employed,F,Urban,Married,Personal Auto,Personal L3,Web,Two-Door Car,Large,2011-01-18,2011,01
1757,PY98958,Oregon,Yes,Basic,Bachelor,Employed,M,Suburban,Single,Special Auto,Special L1,Call Center,SUV,Medsize,2011-02-10,2011,02
1758,RA65645,California,Yes,Basic,High School or Below,Employed,M,Rural,Married,Personal Auto,Personal L2,Agent,Sports Car,Medsize,2011-02-17,2011,02
1759,FQ79356,California,No,Basic,Bachelor,Medical Leave,F,Urban,Married,Personal Auto,Personal L2,Call Center,Four-Door Car,Medsize,2011-02-24,2011,02
1760,TM25808,California,No,Basic,High School or Below,Employed,M,Urban,Divorced,Personal Auto,Personal L3,Agent,Two-Door Car,Medsize,2011-02-10,2011,02
1761,XO46388,California,No,Basic,Bachelor,Disabled,F,Suburban,Married,Personal Auto,Personal L2,Call Center,Four-Door Car,Medsize,2011-01-25,2011,01
1762,LB81265,Arizona,No,Basic,Bachelor,Employed,F,Urban,Divorced,Personal Auto,Personal L2,Call Center,Four-Door Car,Medsize,2011-02-09,2011,02
1763,JR38787,Nevada,No,Extended,High School or Below,Disabled,M,Suburban,Married,Personal Auto,Personal L1,Branch,SUV,Small,2011-02-19,2011,02
1764,KZ22690,California,No,Extended,College,Employed,F,Rural,Single,Personal Auto,Personal L3,Web,Four-Door Car,Medsize,2011-02-12,2011,02
1765,NY49598,California,No,Basic,College,Employed,M,Suburban,Divorced,Personal Auto,Personal L3,Agent,Four-Door Car,Small,2011-01-21,2011,01
1766,KY39767,Oregon,No,Basic,College,Unemployed,F,Suburban,Single,Personal Auto,Personal L2,Call Center,Four-Door Car,Medsize,2011-02-04,2011,02
1767,YU35386,Arizona,No,Basic,Bachelor,Employed,F,Suburban,Married,Personal Auto,Personal L3,Call Center,Four-Door Car,Medsize,2011-02-15,2011,02
1768,TF82172,Arizona,No,Basic,College,Medical Leave,M,Rural,Married,Corporate Auto,Corporate L1,Web,SUV,Medsize,2011-01-05,2011,01
1769,ER40041,Oregon,No,Basic,College,Employed,F,Rural,Married,Personal Auto,Personal L3,Call Center,Luxury Car,Medsize,2011-02-05,2011,02
1770,MS39869,Nevada,No,Basic,College,Unemployed,F,Suburban,Single,Personal Auto,Personal L1,Call Center,Four-Door Car,Medsize,2011-01-05,2011,01
1771,PV77906,Arizona,No,Basic,Bachelor,Disabled,M,Suburban,Married,Corporate Auto,Corporate L2,Web,Two-Door Car,Medsize,2011-01-22,2011,01
1772,QF21045,Oregon,No,Basic,College,Employed,F,Urban,Married,Personal Auto,Personal L2,Branch,Two-Door Car,Medsize,2011-02-14,2011,02
1773,HF65914,Arizona,No,Extended,College,Unemployed,M,Suburban,Married,Personal Auto,Personal L1,Branch,Two-Door Car,Medsize,2011-01-03,2011,01
1774,AJ58038,California,Yes,Basic,Bachelor,Unemployed,F,Suburban,Married,Corporate Auto,Corporate L1,Call Center,Four-Door Car,Large,2011-01-10,2011,01
1775,ZR88383,Nevada,Yes,Basic,College,Employed,F,Suburban,Married,Personal Auto,Personal L1,Agent,Four-Door Car,Medsize,2011-02-24,2011,02
1776,OT49339,Oregon,No,Basic,College,Disabled,M,Urban,Married,Corporate Auto,Corporate L3,Call Center,SUV,Medsize,2011-02-26,2011,02
1777,FI74985,Oregon,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Personal Auto,Personal L1,Web,Four-Door Car,Medsize,2011-01-19,2011,01
1778,JW15301,Arizona,No,Basic,High School or Below,Medical Leave,M,Suburban,Married,Corporate Auto,Corporate L3,Agent,Four-Door Car,Medsize,2011-01-20,2011,01
1779,PY20159,Nevada,No,Extended,College,Employed,M,Rural,Single,Corporate Auto,Corporate L1,Web,Sports Car,Small,2011-01-27,2011,01
1780,NC42524,California,No,Extended,College,Employed,M,Suburban,Single,Special Auto,Special L3,Web,Four-Door Car,Small,2011-01-13,2011,01
1781,ZG19911,California,No,Basic,Bachelor,Employed,F,Rural,Married,Personal Auto,Personal L2,Web,Two-Door Car,Medsize,2011-02-02,2011,02
1782,DI89983,California,No,Basic,Bachelor,Medical Leave,M,Suburban,Divorced,Personal Auto,Personal L3,Branch,Four-Door Car,Medsize,2011-02-04,2011,02
1783,IG56214,Nevada,No,Basic,High School or Below,Disabled,M,Suburban,Divorced,Personal Auto,Personal L1,Call Center,Four-Door Car,Medsize,2011-01-27,2011,01
1784,LC59148,Washington,Yes,Extended,High School or Below,Employed,F,Suburban,Married,Personal Auto,Personal L1,Branch,SUV,Medsize,2011-01-27,2011,01
1785,UO95739,Oregon,No,Basic,College,Employed,M,Urban,Divorced,Personal Auto,Personal L3,Web,SUV,Medsize,2011-02-24,2011,02
1786,SB64873,Oregon,No,Basic,Doctor,Employed,M,Suburban,Single,Personal Auto,Personal L2,Branch,Four-Door Car,Medsize,2011-02-13,2011,02
1787,TE82896,Oregon,No,Basic,High School or Below,Unemployed,F,Suburban,Married,Personal Auto,Personal L2,Branch,Four-Door Car,Medsize,2011-02-19,2011,02
1788,VY64199,Oregon,No,Basic,Bachelor,Disabled,F,Urban,Married,Corporate Auto,Corporate L1,Branch,Four-Door Car,Medsize,2011-01-09,2011,01
1789,IE82679,California,Yes,Basic,Bachelor,Medical Leave,M,Suburban,Single,Personal Auto,Personal L2,Agent,Four-Door Car,Medsize,2011-02-09,2011,02
1790,SL70257,Nevada,No,Basic,College,Employed,F,Suburban,Divorced,Personal Auto,Personal L2,Branch,Four-Door Car,Small,2011-02-04,2011,02
1791,XJ85947,Oregon,No,Extended,College,Employed,F,Urban,Divorced,Personal Auto,Personal L3,Web,Four-Door Car,Large,2011-02-05,2011,02
1792,EF84269,California,No,Extended,College,Employed,F,Rural,Married,Personal Auto,Personal L2,Web,SUV,Medsize,2011-02-21,2011,02
1793,NY91328,California,No,Extended,Bachelor,Retired,F,Suburban,Divorced,Personal Auto,Personal L3,Agent,SUV,Large,2011-02-02,2011,02
1794,AT49447,California,No,Extended,Bachelor,Employed,M,Rural,Married,Personal Auto,Personal L3,Call Center,Two-Door Car,Medsize,2011-01-15,2011,01
1795,BM70908,Arizona,No,Basic,College,Employed,M,Suburban,Single,Personal Auto,Personal L3,Agent,Two-Door Car,Medsize,2011-01-26,2011,01
1796,GM63998,Oregon,No,Premium,Doctor,Employed,F,Suburban,Married,Personal Auto,Personal L3,Call Center,Luxury Car,Medsize,2011-02-14,2011,02
1797,AR61426,California,No,Extended,Bachelor,Employed,F,Rural,Married,Personal Auto,Personal L3,Branch,Two-Door Car,Medsize,2011-01-24,2011,01
1798,CB62406,Arizona,No,Premium,High School or Below,Employed,M,Suburban,Married,Corporate Auto,Corporate L3,Call Center,SUV,Medsize,2011-02-04,2011,02
1799,WH82416,Oregon,No,Extended,Bachelor,Employed,M,Urban,Married,Personal Auto,Personal L2,Agent,Four-Door Car,Large,2011-02-12,2011,02
1800,UI53874,Arizona,No,Basic,Doctor,Unemployed,F,Suburban,Divorced,Personal Auto,Personal L3,Agent,Four-Door Car,Medsize,2011-02-02,2011,02
1801,LM44949,Oregon,No,Basic,Doctor,Employed,F,Urban,Married,Special Auto,Special L2,Agent,Four-Door Car,Medsize,2011-01-13,2011,01
1802,JR59597,California,No,Extended,Bachelor,Employed,M,Suburban,Single,Personal Auto,Personal L3,Call Center,Two-Door Car,Small,2011-02-27,2011,02
1803,ZS22428,California,No,Basic,Bachelor,Employed,F,Rural,Married,Personal Auto,Personal L3,Agent,Four-Door Car,Medsize,2011-02-14,2011,02
1804,AZ34845,California,No,Basic,Bachelor,Employed,F,Urban,Married,Personal Auto,Personal L3,Agent,Sports Car,Medsize,2011-02-20,2011,02
1805,FL67726,Washington,Yes,Basic,High School or Below,Retired,M,Suburban,Divorced,Personal Auto,Personal L3,Branch,SUV,Medsize,2011-02-18,2011,02
1806,QU20310,Arizona,No,Extended,High School or Below,Employed,F,Suburban,Married,Corporate Auto,Corporate L3,Call Center,Four-Door Car,Small,2011-01-02,2011,01
1807,NQ42020,Oregon,No,Basic,High School or Below,Employed,M,Urban,Married,Personal Auto,Personal L3,Agent,Luxury SUV,Medsize,2011-02-07,2011,02
1808,ZF40143,Nevada,No,Premium,College,Employed,F,Suburban,Single,Personal Auto,Personal L2,Agent,Four-Door Car,Medsize,2011-01-24,2011,01
1809,GU65780,California,No,Basic,Doctor,Employed,M,Suburban,Married,Personal Auto,Personal L3,Agent,Four-Door Car,Small,2011-01-20,2011,01
1810,KY32675,Arizona,No,Extended,High School or Below,Employed,M,Suburban,Married,Special Auto,Special L3,Branch,Two-Door Car,Small,2011-01-11,2011,01
1811,ZX35838,Oregon,No,Premium,Master,Employed,F,Rural,Married,Personal Auto,Personal L1,Agent,Four-Door Car,Medsize,2011-01-25,2011,01
1812,LU42720,Nevada,No,Extended,College,Employed,M,Suburban,Divorced,Personal Auto,Personal L2,Call Center,SUV,Medsize,2011-02-20,2011,02
1813,FB25242,Oregon,No,Basic,College,Employed,M,Suburban,Married,Corporate Auto,Corporate L3,Call Center,Four-Door Car,Medsize,2011-01-15,2011,01
1814,RW51650,Oregon,Yes,Basic,Bachelor,Employed,M,Suburban,Single,Personal Auto,Personal L2,Agent,Four-Door Car,Medsize,2011-02-18,2011,02
1815,XX94684,Nevada,No,Extended,High School or Below,Employed,M,Suburban,Single,Personal Auto,Personal L2,Agent,Sports Car,Small,2011-01-28,2011,01
1816,AH99727,Arizona,No,Basic,Bachelor,Disabled,F,Suburban,Married,Personal Auto,Personal L3,Branch,Four-Door Car,Medsize,2011-01-05,2011,01
1817,NZ85858,Arizona,No,Basic,High School or Below,Employed,F,Urban,Married,Personal Auto,Personal L3,Branch,Four-Door Car,Small,2011-01-29,2011,01
1818,JU19953,California,No,Basic,Master,Employed,F,Urban,Married,Personal Auto,Personal L3,Branch,Two-Door Car,Medsize,2011-01-08,2011,01
1819,LC33025,Oregon,No,Extended,College,Employed,M,Suburban,Married,Personal Auto,Personal L2,Call Center,Luxury Car,Medsize,2011-02-14,2011,02
1820,BV86143,California,No,Basic,High School or Below,Employed,F,Urban,Married,Personal Auto,Personal L2,Call Center,Four-Door Car,Medsize,2011-02-23,2011,02
1821,AY88788,Oregon,No,Basic,College,Employed,F,Urban,Married,Personal Auto,Personal L3,Branch,Luxury SUV,Medsize,2011-01-03,2011,01
1822,OJ33945,Oregon,No,Basic,High School or Below,Employed,F,Rural,Divorced,Personal Auto,Personal L1,Agent,Two-Door Car,Medsize,2011-01-08,2011,01
1823,LO84523,Oregon,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,Personal L2,Web,Luxury Car,Medsize,2011-02-04,2011,02
1824,GJ43254,Washington,No,Extended,College,Employed,M,Rural,Married,Corporate Auto,Corporate L2,Call Center,Two-Door Car,Medsize,2011-01-22,2011,01
1825,AR96516,Oregon,No,Basic,Bachelor,Employed,F,Suburban,Married,Personal Auto,Personal L1,Web,Two-Door Car,Medsize,2011-01-28,2011,01
1826,WH11924,Washington,No,Basic,College,Unemployed,M,Suburban,Single,Personal Auto,Personal L2,Web,Two-Door Car,Large,2011-02-05,2011,02
1827,DL26809,Nevada,No,Basic,College,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Agent,Two-Door Car,Small,2011-02-27,2011,02
1828,MV69686,Oregon,No,Extended,Doctor,Employed,F,Urban,Married,Corporate Auto,Corporate L2,Agent,Four-Door Car,Large,2011-01-03,2011,01
1829,SC95565,Nevada,No,Basic,High School or Below,Employed,F,Urban,Married,Personal Auto,Personal L1,Branch,Two-Door Car,Medsize,2011-02-15,2011,02
1830,RL31641,Oregon,No,Basic,College,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,Web,Two-Door Car,Medsize,2011-01-29,2011,01
1831,OH83248,California,No,Premium,Master,Employed,M,Urban,Married,Personal Auto,Personal L3,Call Center,Four-Door Car,Medsize,2011-01-01,2011,01
1832,DB28979,California,No,Basic,Bachelor,Employed,M,Suburban,Divorced,Corporate Auto,Corporate L3,Agent,Two-Door Car,Medsize,2011-01-26,2011,01
1833,ZS32263,California,No,Extended,High School or Below,Employed,F,Suburban,Divorced,Personal Auto,Personal L1,Agent,Four-Door Car,Medsize,2011-02-22,2011,02
1834,IY59173,Oregon,No,Extended,Master,Employed,F,Suburban,Married,Personal Auto,Personal L3,Call Center,SUV,Medsize,2011-01-06,2011,01
1835,KL17620,California,No,Basic,College,Disabled,F,Suburban,Single,Corporate Auto,Corporate L1,Web,Four-Door Car,Medsize,2011-01-28,2011,01
1836,CP28581,Arizona,No,Basic,College,Employed,M,Rural,Married,Personal Auto,Personal L3,Branch,SUV,Medsize,2011-02-11,2011,02
1837,QR15592,Arizona,No,Basic,Bachelor,Employed,F,Rural,Divorced,Personal Auto,Personal L1,Branch,Four-Door Car,Medsize,2011-02-18,2011,02
1838,DX98298,Washington,No,Basic,High School or Below,Employed,M,Suburban,Married,Personal Auto,Personal L1,Agent,Sports Car,Small,2011-01-08,2011,01
1839,TG68823,Arizona,Yes,Basic,Bachelor,Employed,F,Suburban,Married,Personal Auto,Personal L3,Call Center,Four-Door Car,Small,2011-01-12,2011,01
1840,WO78310,Oregon,No,Basic,College,Unemployed,F,Suburban,Single,Personal Auto,Personal L2,Branch,Four-Door Car,Large,2011-02-08,2011,02
1841,SC78905,Oregon,No,Basic,College,Unemployed,F,Suburban,Married,Personal Auto,Personal L2,Agent,Four-Door Car,Small,2011-02-04,2011,02
1842,EL88957,California,No,Basic,College,Unemployed,M,Suburban,Married,Personal Auto,Personal L3,Agent,SUV,Medsize,2011-01-14,2011,01
1843,SS54050,California,No,Basic,Bachelor,Employed,M,Suburban,Married,Personal Auto,Personal L3,Branch,Four-Door Car,Small,2011-01-11,2011,01
1844,ZV99487,Arizona,No,Extended,Bachelor,Unemployed,F,Rural,Married,Personal Auto,Personal L1,Call Center,Four-Door Car,Medsize,2011-01-11,2011,01
1845,XI51746,Oregon,No,Basic,Bachelor,Employed,F,Urban,Married,Personal Auto,Personal L3,Call Center,SUV,Medsize,2011-01-21,2011,01
1846,KG85675,Nevada,Yes,Extended,Bachelor,Medical Leave,F,Suburban,Married,Personal Auto,Personal L3,Agent,SUV,Small,2011-01-10,2011,01
1847,KK64803,California,No,Extended,High School or Below,Employed,M,Suburban,Married,Personal Auto,Personal L2,Branch,Four-Door Car,Medsize,2011-02-05,2011,02
1848,OM80593,California,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,Call Center,SUV,Medsize,2011-02-23,2011,02
1849,RL59810,Oregon,No,Basic,College,Employed,F,Urban,Married,Personal Auto,Personal L3,Agent,Four-Door Car,Medsize,2011-02-18,2011,02
1850,QQ53360,Nevada,No,Extended,College,Unemployed,M,Suburban,Married,Personal Auto,Personal L2,Agent,Two-Door Car,Medsize,2011-01-13,2011,01
1851,WR76339,California,No,Basic,College,Employed,M,Suburban,Married,Corporate Auto,Corporate L3,Branch,Two-Door Car,Medsize,2011-01-11,2011,01
1852,BA40043,California,No,Basic,College,Employed,M,Rural,Single,Corporate Auto,Corporate L2,Branch,Four-Door Car,Medsize,2011-01-03,2011,01
1853,MK52197,Nevada,No,Basic,Master,Unemployed,F,Suburban,Married,Personal Auto,Personal L3,Branch,Four-Door Car,Medsize,2011-02-08,2011,02
1854,SV48204,Oregon,Yes,Extended,College,Employed,F,Rural,Divorced,Personal Auto,Personal L3,Agent,Four-Door Car,Medsize,2011-02-01,2011,02
1855,RJ79502,Arizona,No,Basic,Bachelor,Employed,M,Urban,Divorced,Personal Auto,Personal L3,Call Center,SUV,Small,2011-02-08,2011,02
1856,SM14243,Washington,No,Basic,High School or Below,Unemployed,F,Suburban,Married,Personal Auto,Personal L3,Call Center,Four-Door Car,Medsize,2011-02-26,2011,02
1857,NL32558,Arizona,Yes,Extended,High School or Below,Disabled,F,Suburban,Married,Personal Auto,Personal L1,Agent,Two-Door Car,Small,2011-02-19,2011,02
1858,CP92616,Nevada,No,Extended,High School or Below,Employed,M,Urban,Married,Personal Auto,Personal L1,Agent,Luxury SUV,Small,2011-02-25,2011,02
1859,BP28492,Arizona,Yes,Basic,College,Employed,F,Suburban,Divorced,Corporate Auto,Corporate L3,Call Center,Four-Door Car,Medsize,2011-01-31,2011,01
1860,MX28412,Oregon,No,Basic,College,Medical Leave,F,Suburban,Married,Personal Auto,Personal L2,Web,Four-Door Car,Medsize,2011-01-13,2011,01
1861,DT99586,California,No,Basic,Master,Employed,F,Rural,Married,Personal Auto,Personal L3,Agent,SUV,Medsize,2011-02-08,2011,02
1862,IC41932,Nevada,No,Basic,College,Employed,M,Suburban,Divorced,Personal Auto,Personal L3,Call Center,SUV,Medsize,2011-01-04,2011,01
